"","cluster","gene","avg_log2FC_vs_full_dataset","p_val","p_val_corrected","pct_of_cells_in_cluster_expressing_gene","pct_of_cells_in_dataset_expressing_gene"
"568","TM_1","Thbs2",1.17915108799967,1.634784624494e-161,3.49991040257921e-157,0.954,0.296
"569","TM_1","Itgbl1",1.07709983930614,1.25774999052167e-159,2.69271695470784e-155,0.964,0.251
"570","TM_1","C1qtnf7",0.811389032504373,5.66531490758211e-157,1.21288726856425e-152,0.739,0.093
"571","TM_1","Fmod",1.00486294386168,2.37868050516433e-156,5.0925170935063e-152,0.925,0.212
"572","TM_1","Slc26a7",0.870203141127976,6.20377822989301e-151,1.32816688123779e-146,0.775,0.12
"573","TM_1","Pcolce2",1.25017668958792,2.74317902713765e-144,5.872871979199e-140,0.671,0.088
"574","TM_1","Timp2",0.975890988783052,2.14469898364762e-143,4.59158605409118e-139,0.993,0.777
"575","TM_1","Fn1",1.07166384590466,3.09597814775599e-143,6.62817961653079e-139,0.925,0.249
"576","TM_1","Sod3",0.852105211593338,1.03649336574925e-141,2.21902864673258e-137,0.876,0.198
"577","TM_1","Steap3",0.837780639012183,1.5442150430707e-141,3.30600998571007e-137,0.824,0.164
"578","TM_1","Pcolce",1.06167718104296,1.09240238905698e-136,2.33872427473209e-132,0.993,0.535
"579","TM_1","Ctsk",0.968655392737033,9.45151537621744e-136,2.02347492689439e-131,0.974,0.358
"580","TM_1","Snhg18",0.80894109910953,1.63463928913372e-135,3.49959925410638e-131,0.915,0.269
"581","TM_1","Eva1b",0.821123436072331,7.20110698694443e-134,1.54168499483493e-129,0.798,0.165
"582","TM_1","Itm2c",0.815619370382142,8.18657904791687e-134,1.75266470836852e-129,0.984,0.716
"583","TM_1","Wnt11",0.896187847475275,8.96621456175102e-134,1.91957687552528e-129,0.893,0.233
"584","TM_1","Mtch1",0.842789345892659,1.25338164688194e-132,2.68336476780954e-128,0.971,0.687
"585","TM_1","Rcn3",0.875578556733829,4.28503677052058e-132,9.17383522200751e-128,0.954,0.322
"586","TM_1","Alcam",0.80672046800078,1.4774249814368e-131,3.16301914275804e-127,0.824,0.218
"587","TM_1","Mfap2",0.793805311903785,3.88773744521582e-131,8.32325709646254e-127,0.831,0.181
"588","TM_1","Dbp",0.866308060884023,8.65373509877631e-130,1.85267814729702e-125,0.726,0.121
"589","TM_1","Ctsl",0.973099971349124,8.76355220079553e-130,1.87618889066832e-125,1,0.952
"590","TM_1","Fstl1",0.95219974949856,2.03630187766526e-128,4.35951868989356e-124,0.99,0.493
"591","TM_1","Ctsf",0.803392678642482,8.68675862527014e-123,1.85974815408408e-118,0.909,0.304
"592","TM_1","Bgn",1.01043081756191,9.33178136503439e-121,1.99784107244021e-116,1,0.576
"593","TM_1","Sdc2",0.817646943934113,1.65390063813039e-118,3.54083587617335e-114,0.945,0.408
"594","TM_1","Cpq",0.889909828611805,3.65585407373584e-116,7.82681798646107e-112,0.958,0.504
"595","TM_1","Tkt",0.835187957887394,1.64883998475855e-115,3.53000152336958e-111,0.977,0.526
"596","TM_1","Lgals1",0.851833908970869,2.12984201457667e-115,4.55977876900719e-111,1,0.784
"597","TM_1","Gm13305",0.817679308392899,5.01721305011215e-109,1.07413514189851e-104,0.98,0.539
"598","TM_1","Tmsb10",0.855887293062367,7.13186014678924e-87,1.52685993882611e-82,0.993,0.936
"599","TM_1","Tac1",1.29445851188306,1.79865167531772e-68,3.85073337168771e-64,0.316,0.027
"600","TM_1","Gsta3",0.969794026590729,2.06246154568943e-67,4.4155239231665e-63,0.577,0.147
"601","TM_10","Gsn",3.22439485044689,0,0,1,0.725
"602","TM_10","Col3a1",2.66280823305932,0,0,0.994,0.372
"603","TM_10","Ly6a",2.65677685707142,0,0,0.978,0.195
"604","TM_10","Clec3b",2.51198242913311,0,0,0.911,0.037
"605","TM_10","Mfap5",2.32607279769785,0,0,0.945,0.196
"606","TM_10","Igfbp6",2.26951374907984,0,0,0.975,0.261
"607","TM_10","Cd34",1.98130293015285,0,0,0.903,0.102
"608","TM_10","Ly6c1",1.90156959078603,0,0,0.787,0.042
"609","TM_10","Tnxb",1.3983919891151,2.22985622939497e-307,4.77389920151169e-303,0.776,0.08
"610","TM_10","Col14a1",1.79628628207519,8.69121368095255e-304,1.86070193695513e-299,0.884,0.175
"611","TM_10","Has1",2.17446675448246,3.0986864664528e-292,6.6339778560288e-288,0.892,0.205
"612","TM_10","Cadm3",1.15498205576087,3.43629489280708e-291,7.35676373601069e-287,0.601,0.012
"613","TM_10","Mmp2",1.51504613515271,2.49222211353283e-290,5.33559832286244e-286,0.892,0.19
"614","TM_10","Fbn1",1.66447507817199,2.52498566393923e-275,5.4057418079275e-271,0.759,0.196
"615","TM_10","Nbl1",1.70272967329707,2.3222940453523e-265,4.97179932169474e-261,0.953,0.549
"616","TM_10","Dpt",1.43147341395993,7.26620936667013e-262,1.55562276331041e-257,0.64,0.022
"617","TM_10","Fstl1",1.50138858662307,4.04012175116002e-252,8.64949665705849e-248,0.956,0.492
"618","TM_10","Pi16",2.42016596986292,2.90014233390419e-251,6.20891472265549e-247,0.72,0.112
"619","TM_10","Serpinb6a",1.17858140931673,1.05917270004945e-242,2.26758283353587e-238,0.925,0.636
"620","TM_10","Fbln2",1.32644320435939,4.42678729452808e-242,9.47730891885517e-238,0.745,0.094
"621","TM_10","Serping1",1.49367060698077,9.64821368840807e-241,2.06558606855128e-236,0.986,0.477
"622","TM_10","Ifi204",1.44412588401238,1.50564928196267e-231,3.22344454775387e-227,0.657,0.099
"623","TM_10","C7",1.02413680852553,6.36387540289735e-225,1.36244208500629e-220,0.427,0.004
"624","TM_10","Vit",1.07146490602846,9.97233811248905e-225,2.13497786650278e-220,0.679,0.078
"625","TM_10","Uap1",1.48154942803167,4.06606459633463e-218,8.70503769429281e-214,0.914,0.625
"626","TM_10","Entpd2",1.0482513885416,1.24423599806293e-217,2.66378484825293e-213,0.717,0.072
"627","TM_10","Scara5",1.06026070062803,4.78196201484188e-215,1.0237702477575e-210,0.582,0.042
"628","TM_10","Tnfaip6",2.13138727652226,1.81950135696481e-205,3.89537045512597e-201,0.889,0.26
"629","TM_10","Ugdh",1.58427997652867,6.54622469280975e-204,1.40148124448364e-199,0.961,0.627
"630","TM_10","Ackr3",1.38877433157729,1.71068287913006e-201,3.66240097592954e-197,0.607,0.152
"631","TM_10","Htra3",1.09675667968781,1.35662425537545e-195,2.9043968683333e-191,0.604,0.071
"632","TM_10","Tppp3",1.54752525092934,2.50176453426571e-195,5.35602769140946e-191,0.762,0.202
"633","TM_10","Ltbp4",1.3089127467941,1.11188265121365e-193,2.38042956798331e-189,0.864,0.313
"634","TM_10","Rnase4",1.10371665865923,8.08102498005197e-191,1.73006663797933e-186,0.945,0.467
"635","TM_10","Ebf1",1.18104438146063,3.58072055386109e-182,7.6659646337612e-178,0.85,0.162
"636","TM_10","Epyc",1.20344838574692,5.16417418926449e-177,1.10559805217964e-172,0.435,0.012
"637","TM_10","Timp2",1.06105862487942,3.10410799958515e-175,6.64558481631185e-171,0.994,0.776
"638","TM_10","Bmp1",0.984113493982853,1.54658086722095e-170,3.31107497863333e-166,0.695,0.157
"639","TM_10","Aspn",1.49565933332127,5.34638363853277e-170,1.14460727317348e-165,0.837,0.216
"640","TM_10","Col1a2",1.13966484772174,4.04693687562267e-164,8.66408715702057e-160,0.994,0.493
"641","TM_10","Adamts5",1.1644389111103,6.93544524534595e-164,1.48480947257612e-159,0.632,0.08
"642","TM_10","Prg4",2.03930291778225,1.00838115898711e-162,2.1588432232755e-158,0.51,0.038
"643","TM_10","Col1a1",1.01041894640436,4.45324974518234e-162,9.53396237946087e-158,0.989,0.469
"644","TM_10","Apod",1.71867354901093,8.45403843794e-158,1.80992508917857e-153,0.881,0.287
"645","TM_10","Smoc2",1.66125094925773,2.62785706597916e-157,5.62597919255478e-153,0.493,0.045
"646","TM_10","Pcolce2",1.30888529335987,1.46028695944165e-156,3.12632835146862e-152,0.593,0.088
"647","TM_10","Col5a2",1.00655719173078,5.764634813594e-143,1.23415066724234e-138,0.867,0.276
"648","TM_10","Sfrp4",1.30265550227984,1.14191028950121e-142,2.44471573879313e-138,0.388,0.016
"649","TM_10","Itih5",1.08914806853399,2.79192338892391e-142,5.9772287833472e-138,0.751,0.156
"650","TM_10","Lrp1",1.01672147906143,3.89370782862696e-142,8.33603909030746e-138,0.928,0.467
"651","TM_10","Ifi211",0.814934749129251,1.42502113613168e-139,3.05082775034431e-135,0.468,0.071
"652","TM_10","Ifi205",0.994943785799106,9.6625429155367e-139,2.06865381278725e-134,0.302,0.012
"653","TM_10","Col6a1",0.96665153705205,9.11198291131365e-138,1.95078442148314e-133,0.909,0.315
"654","TM_10","Lpar1",0.826811800049147,1.15309221018645e-131,2.46865511278817e-127,0.618,0.108
"655","TM_10","Col6a2",0.923619183396981,9.93127100432668e-131,2.1261858093163e-126,0.803,0.214
"656","TM_10","Abca8a",0.809810464361144,8.25728591864379e-129,1.76780234232245e-124,0.454,0.037
"657","TM_10","Col5a1",0.938027890843998,6.4025121693233e-126,1.37071383033043e-121,0.726,0.176
"658","TM_10","Dcn",0.861420664860492,9.8153075156081e-123,2.10135918601654e-118,1,0.574
"659","TM_10","Crip1",1.08057138061306,1.58261237143225e-122,3.38821482599929e-118,0.939,0.57
"660","TM_10","Cd248",0.809263202175132,2.58292326755921e-122,5.52978042351752e-118,0.449,0.062
"661","TM_10","Fgl2",1.50765744091694,3.08235034049083e-122,6.59900384395682e-118,0.792,0.304
"662","TM_10","Hk2",1.1069718102227,1.56803939434366e-119,3.35701553935035e-115,0.809,0.477
"663","TM_10","Gfpt2",1.04093906559145,2.62667881686579e-119,5.62345667902797e-115,0.848,0.274
"664","TM_10","Man1a",0.88663271353715,7.09088027532518e-117,1.51808655814437e-112,0.651,0.218
"665","TM_10","Adamts2",0.847086627478016,1.23010652176171e-115,2.63353505243965e-111,0.679,0.159
"666","TM_10","Angptl1",0.860899859103407,1.74479669050179e-112,3.73543523469527e-108,0.571,0.089
"667","TM_10","Ntrk2",0.82236985236276,3.66431345711619e-112,7.84492868034004e-108,0.54,0.076
"668","TM_10","Il33",1.0479357591906,9.79722348617663e-111,2.09748757615555e-106,0.56,0.087
"669","TM_10","Sparc",0.879709382219409,7.52920080235252e-109,1.61192659977565e-104,1,0.857
"670","TM_10","Sema3c",0.850076870262793,2.18886793920119e-104,4.68614737103583e-100,0.51,0.111
"671","TM_10","Vcan",0.811612362769669,2.48277988574559e-101,5.31538345739274e-97,0.474,0.064
"672","TM_10","Dpep1",0.96165756411036,5.4794477712108e-101,1.17309497333852e-96,0.471,0.064
"673","TM_10","C3",0.883267132028971,2.75564929772447e-100,5.89956958149831e-96,0.307,0.046
"674","TM_10","Gpx3",1.31273645543585,4.20676758874246e-100,9.00626873073874e-96,0.432,0.163
"675","TM_10","Klf4",0.916342179961242,8.25150976975773e-100,1.76656572660743e-95,0.922,0.695
"676","TM_10","Ecm1",1.05613683439618,5.15737360602611e-98,1.10414211531413e-93,0.803,0.414
"677","TM_10","Serpinh1",0.847377957252038,1.42920869328684e-97,3.05979289145779e-93,0.936,0.627
"678","TM_10","Ogn",0.843017932672714,4.63168856955995e-92,9.91598205857089e-88,0.861,0.352
"679","TM_10","Lbp",0.850098959271864,5.13842415480836e-90,1.10008522730292e-85,0.861,0.371
"680","TM_10","Fndc1",0.890240535222505,5.63461982729579e-90,1.20631575882576e-85,0.69,0.215
"681","TM_10","Ifi207",0.913724821788242,7.30804471359415e-89,1.56457929273337e-84,0.521,0.107
"682","TM_10","Nid1",0.888839458619824,3.38701375067248e-88,7.25125773881471e-84,0.759,0.307
"683","TM_10","Gas1",0.959606200928831,3.83315055876258e-87,8.2063920312548e-83,0.632,0.176
"684","TM_10","Csf1",1.05261470899523,1.49174929607595e-85,3.19368606796901e-81,0.665,0.233
"685","TM_10","Fosb",0.923939320570606,2.26502096014939e-83,4.84918337358382e-79,0.95,0.688
"686","TM_10","Igfbp5",1.04702630876768,2.78798089985086e-76,5.96878830849071e-72,0.92,0.546
"687","TM_10","Ifi203",1.18152237741111,4.67450778565847e-76,1.00076537183162e-71,0.543,0.193
"688","TM_10","Pthlh",0.886708468416103,2.80115592661789e-75,5.99699472329624e-71,0.443,0.093
"689","TM_10","Nupr1",0.969036105514896,1.1586891031799e-74,2.48063750099784e-70,0.875,0.472
"690","TM_10","Cxcl1",1.17656675327564,1.93292950904954e-73,4.13820878592416e-69,0.798,0.388
"691","TM_10","Fn1",1.04417827313031,1.5218725718355e-71,3.25817698904261e-67,0.601,0.253
"692","TM_10","Ugp2",1.02259475102841,3.5731526268861e-66,7.64976245890046e-62,0.67,0.401
"693","TM_10","Mndal",0.866880017250393,2.95766915156318e-64,6.33207388658162e-60,0.518,0.173
"694","TM_10","Gadd45g",0.856828526248786,1.65016184898903e-58,3.53283150250062e-54,0.856,0.543
"695","TM_10","Junb",0.799939104389842,2.42838960697872e-58,5.19893930958074e-54,0.958,0.869
"696","TM_10","Crip2",0.796170974034716,3.34187698061952e-55,7.15462442780832e-51,0.673,0.367
"697","TM_10","Sfrp2",1.37455727360552,2.08362120306302e-52,4.46082463363762e-48,0.399,0.109
"698","TM_10","Cpxm2",0.903648887756474,1.72156464754133e-49,3.68569775392123e-45,0.438,0.208
"699","TM_10","Socs3",0.837236272835192,2.97542356240132e-46,6.37008430474498e-42,0.789,0.56
"700","TM_10","Fst",0.905447682582665,1.1623918568573e-44,2.4885647263458e-40,0.623,0.283
"701","TM_11","Mmp2",1.88606458123791,1.74244906720931e-104,3.73040920798842e-100,1,0.2
"702","TM_11","Apod",2.55047513178622,3.91215041463561e-100,8.37552282269337e-96,1,0.296
"703","TM_11","Mmp3",3.45403648773622,3.20826589951606e-99,6.86857646427393e-95,0.89,0.047
"704","TM_11","Col1a1",2.57080429367031,3.72136806453392e-97,7.96707688936068e-93,1,0.477
"705","TM_11","Cyp2f2",1.98534224198564,6.0288800435165e-92,1.29072292851645e-87,0.89,0.037
"706","TM_11","Smoc2",1.73331846313525,1.0474823590519e-90,2.24255498249421e-86,0.973,0.05
"707","TM_11","Serping1",1.81363359997578,7.02578889391549e-89,1.50415114429837e-84,1,0.485
"708","TM_11","Col1a2",2.30425214247129,1.27050913616279e-87,2.72003300961093e-83,1,0.5
"709","TM_11","Col3a1",2.24075510462656,8.80688420947424e-78,1.88546584040634e-73,0.973,0.381
"710","TM_11","Cxcl14",2.50987077483085,1.63396478099843e-74,3.49815519963954e-70,0.89,0.106
"711","TM_11","Cpz",1.27428546752071,1.69395594814906e-74,3.62659028939232e-70,0.918,0.082
"712","TM_11","Ctsk",1.51475090225506,1.75840092655356e-69,3.76456054365851e-65,1,0.365
"713","TM_11","Sparc",1.84505934932697,4.45111643517117e-69,9.52939517605796e-65,1,0.859
"714","TM_11","C1qtnf2",1.35708733871917,1.37142107413865e-65,2.93607537762343e-61,0.89,0.111
"715","TM_11","Dpep1",1.4331682884019,2.13538978517387e-65,4.57165599107874e-61,0.877,0.069
"716","TM_11","Matn4",1.97888602493176,1.94564499070169e-64,4.16543136059325e-60,0.89,0.099
"717","TM_11","Thbs2",1.7145926814643,5.53785581560742e-64,1.18559955156339e-59,0.945,0.304
"718","TM_11","Dpt",1.27238300737416,2.27914714677769e-62,4.87942612653635e-58,0.726,0.031
"719","TM_11","Col6a1",1.64631472305075,1.12906113144733e-59,2.41720697631559e-55,1,0.324
"720","TM_11","Omd",1.38209839691848,5.49695052307503e-57,1.17684213748513e-52,0.918,0.137
"721","TM_11","Mfap4",1.85067367325716,2.49905782824815e-55,5.35023290449645e-51,0.986,0.403
"722","TM_11","Podn",0.896354822531679,7.58134841683947e-52,1.62309088256116e-47,0.603,0.027
"723","TM_11","Col6a3",1.5376891495646,1.6130742372703e-51,3.45343063457198e-47,0.904,0.163
"724","TM_11","Postn",1.49084662552298,2.09632766330308e-51,4.48802789436556e-47,0.945,0.277
"725","TM_11","Steap3",1.13757289623122,1.12147478189302e-46,2.40096536055477e-42,0.822,0.172
"726","TM_11","Cd302",1.15257220991178,3.64116517391769e-46,7.79537052084037e-42,1,0.508
"727","TM_11","Col5a2",1.26610906180836,1.01915779430725e-45,2.1819149218324e-41,0.959,0.284
"728","TM_11","Srpx",0.976803342678574,4.59256873856529e-45,9.83223041239443e-41,0.767,0.087
"729","TM_11","Cpxm1",1.30095452011045,2.58060478222734e-44,5.52481677827052e-40,0.959,0.265
"730","TM_11","Masp1",0.837595708132979,3.74427557508671e-44,8.01611957870315e-40,0.452,0.016
"731","TM_11","Col6a2",1.3914151797642,9.5608322371682e-44,2.04687857365534e-39,0.877,0.223
"732","TM_11","Col6a5",1.17033319530211,1.43506216374271e-43,3.07232458635676e-39,0.425,0.012
"733","TM_11","Ntrk2",1.31265869069277,6.52898439298499e-42,1.39779026869416e-37,0.726,0.082
"734","TM_11","Pdgfrl",1.22169282293303,1.84549197011875e-41,3.95101375882723e-37,0.959,0.278
"735","TM_11","Dcn",1.7812314353486,2.14196896594044e-41,4.58574135918188e-37,1,0.58
"736","TM_11","Lum",1.42874343379491,2.17519542082977e-40,4.65687587645446e-36,1,0.433
"737","TM_11","Mmp23",0.860446580115754,2.35942627547933e-39,5.0512957131737e-35,0.671,0.075
"738","TM_11","Gpm6b",1.09563578933052,2.3619258789457e-39,5.05664711423485e-35,0.877,0.232
"739","TM_11","Timp2",1.04511861081442,8.54558685262142e-39,1.82952468927772e-34,1,0.779
"740","TM_11","Serpinf1",1.31989368915998,1.15584386858602e-38,2.47454613825581e-34,1,0.513
"741","TM_11","Mfap2",1.01041795253137,1.86463401836389e-38,3.99199496991525e-34,0.863,0.188
"742","TM_11","Csf1",1.58400623604367,3.26648674522406e-38,6.99322147285019e-34,0.781,0.239
"743","TM_11","Gm13305",1.10838244636897,6.11967221622517e-38,1.31016062477165e-33,0.986,0.544
"744","TM_11","Serpina3n",1.09396473930821,7.13215624678935e-38,1.52692333087513e-33,0.671,0.09
"745","TM_11","Coch",2.13037159866312,2.07469148044904e-37,4.44170699049336e-33,0.274,0.023
"746","TM_11","Pcolce",1.14351509809472,5.37415345944422e-37,1.15055251413241e-32,1,0.54
"747","TM_11","Ppic",0.924004177331841,1.18857670492442e-36,2.5446238675727e-32,0.973,0.332
"748","TM_11","Spon1",0.962651232836966,1.21007593553246e-36,2.59065157038145e-32,0.644,0.066
"749","TM_11","Serpinh1",1.02482860646892,1.80775850466374e-36,3.87023018263459e-32,1,0.631
"750","TM_11","Mgst1",1.02680079652442,3.88246090017695e-36,8.31196054118883e-32,0.945,0.428
"751","TM_11","Htra1",1.05505232946033,5.4546933243505e-36,1.1677952938102e-31,0.986,0.396
"752","TM_11","C1rb",0.947809038020224,2.8196036986516e-35,6.03648955844321e-31,0.767,0.166
"753","TM_11","Col5a1",0.917035705915196,5.50478415057223e-35,1.17851923879601e-30,0.849,0.184
"754","TM_11","Cpxm2",1.35862923392669,1.43601336341412e-34,3.07436100973329e-30,0.712,0.21
"755","TM_11","Adamts2",0.985014059504697,1.64517015365591e-34,3.52214478196194e-30,0.781,0.167
"756","TM_11","Ogn",1.05881989556407,9.44181950864453e-33,2.02139913860571e-28,0.973,0.359
"757","TM_11","Nupr1",1.67307664386473,6.18431591604619e-32,1.32400019446633e-27,0.973,0.478
"758","TM_11","Tnfaip6",1.56724578017391,1.1294682252766e-31,2.41807852349467e-27,0.877,0.269
"759","TM_11","Lrp1",0.966270923782288,2.70910148634676e-31,5.79991537211977e-27,0.973,0.474
"760","TM_11","Aqp1",1.17683167816704,2.98584576923607e-31,6.3923972073575e-27,0.863,0.248
"761","TM_11","Clec3b",1.37126866304594,3.01884581050209e-31,6.46304699570392e-27,0.548,0.051
"762","TM_11","Fbln7",0.993816871743042,3.68637352900677e-31,7.89215708825059e-27,0.726,0.132
"763","TM_11","Clec11a",0.966905287036884,3.90022246177957e-30,8.34998626842389e-26,0.795,0.187
"764","TM_11","Igfbp2",1.52771048732591,1.60321820501291e-29,3.43232985511214e-25,0.863,0.308
"765","TM_11","Wisp2",1.17811453853624,5.18631252863559e-29,1.11033764925559e-24,0.562,0.068
"766","TM_11","Fkbp7",0.852146738753433,6.1142370969667e-29,1.3089970200896e-24,0.863,0.312
"767","TM_11","Cxcl5",1.73809086624065,1.12717791591354e-28,2.4131752001793e-24,0.479,0.039
"768","TM_11","Hk2",1.11203289726718,2.33115641189282e-28,4.99077276222133e-24,0.89,0.481
"769","TM_11","Fosb",1.12506101379548,4.37903943169855e-27,9.37508551932343e-23,0.945,0.692
"770","TM_11","Itm2a",1.01604645979809,9.14140280624433e-27,1.95708292678885e-22,0.945,0.422
"771","TM_11","Col12a1",1.08362611525417,3.99519370687569e-26,8.55331020705017e-22,0.89,0.323
"772","TM_11","Prelp",0.961037013443057,2.38640993727916e-25,5.10906503472095e-21,0.849,0.285
"773","TM_11","Gsn",0.816154531827521,2.49218509649224e-25,5.33551907308023e-21,1,0.729
"774","TM_11","Tmed3",0.806181677337036,3.21118200152832e-25,6.87481954707198e-21,0.904,0.488
"775","TM_11","Plpp3",0.867456562046293,3.58403919190688e-25,7.67306950595343e-21,0.986,0.506
"776","TM_11","Meg3",0.932171469114525,7.73282708348356e-25,1.65552095030299e-20,0.904,0.373
"777","TM_11","Gas1",0.997549255762122,2.0585640783896e-24,4.4071798354243e-20,0.726,0.182
"778","TM_11","Fbln1",0.806099478877099,2.48955973057531e-24,5.32989842718868e-20,0.973,0.441
"779","TM_11","Fn1",1.12217522242291,3.40894552158604e-24,7.29821146716356e-20,0.781,0.258
"780","TM_11","Col14a1",1.16379158021019,4.86594690229688e-24,1.04175057231274e-19,0.616,0.187
"781","TM_11","Aebp1",0.890225599659538,8.39934116115805e-24,1.79821494919233e-19,0.918,0.442
"782","TM_11","Dab2",0.938982707823163,3.32219317420879e-22,7.1124833666636e-18,0.849,0.344
"783","TM_11","Dlk1",1.77920641397626,3.39163522447868e-22,7.26115185208642e-18,0.329,0.058
"784","TM_11","C1s1",0.79071873280319,2.85798908900014e-21,6.11866884064039e-17,0.726,0.21
"785","TM_11","Rgcc",1.34059748095852,2.90655352446898e-21,6.22264044053564e-17,0.89,0.451
"786","TM_11","Nbl1",1.10966210445744,1.18688002104905e-20,2.5409914370639e-16,0.918,0.555
"787","TM_11","Gas6",1.02352461935561,3.96877256295868e-20,8.49674518003824e-16,0.877,0.541
"788","TM_11","Txnrd1",0.803056858187474,3.19628122189373e-18,6.84291846795228e-14,0.877,0.698
"789","TM_11","Fst",1.3179716841721,1.6451710003228e-17,3.52214659459109e-13,0.726,0.287
"790","TM_11","C3",0.812248888409447,2.6114225009194e-16,5.59079443221835e-12,0.288,0.05
"791","TM_11","Ly6a",1.06274661991407,6.02305629128934e-15,1.28947612140213e-10,0.575,0.209
"792","TM_11","Chil1",0.788029099706916,5.22726943337705e-14,1.11910611299169e-09,0.603,0.189
"793","TM_11","Ppa1",0.946101453057161,7.95580962444948e-14,1.70325928249839e-09,0.753,0.541
"794","TM_11","Cxcl12",0.913051580677455,1.43931563723348e-13,3.08143084775317e-09,0.753,0.335
"795","TM_11","Mt2",0.82540271306025,1.20171316350247e-12,2.57274771174244e-08,0.932,0.853
"796","TM_11","Ubc",0.872231602462925,6.88679545908852e-12,1.47439403983626e-07,0.918,0.894
"797","TM_11","Sfrp2",0.826123561879661,2.13656476324896e-11,4.5741715016397e-07,0.438,0.113
"798","TM_11","Ptx3",1.07871249641615,1.05455987020294e-08,0.000225770722611748,0.342,0.096
"799","TM_11","A2m",0.930939320312834,1.29960271251396e-08,0.000278231944722113,0.466,0.209
"800","TM_11","Cxcl1",1.0660685818872,7.48113233157131e-07,0.016016356208661,0.671,0.395
"801","TM_2","Cldn10",2.30529373070302,0,0,0.958,0.065
"802","TM_2","Igfbp2",1.92703962623967,0,0,0.993,0.28
"803","TM_2","Csf3",1.8909353885576,0,0,0.833,0.196
"804","TM_2","Myoc",1.88367440707283,0,0,0.779,0.122
"805","TM_2","Clu",1.76331760593874,0,0,0.996,0.399
"806","TM_2","Serpinf1",1.70759692436797,0,0,0.999,0.493
"807","TM_2","Tnfrsf11b",1.60753960450851,0,0,0.81,0.186
"808","TM_2","Apod",1.52806925599254,0,0,0.963,0.269
"809","TM_2","Cda",1.4313185699022,0,0,0.749,0.12
"810","TM_2","Col12a1",1.38394983055402,0,0,0.983,0.295
"811","TM_2","Ank",1.3713864707329,0,0,0.877,0.309
"812","TM_2","Emb",1.34996316562141,0,0,0.909,0.374
"813","TM_2","Dcn",1.33114414687976,0,0,1,0.563
"814","TM_2","Col8a2",1.32595693021141,0,0,0.897,0.173
"815","TM_2","Tspan6",1.29484471198465,0,0,0.848,0.285
"816","TM_2","Htra1",1.26410393830763,0,0,0.95,0.373
"817","TM_2","Fn1",1.26144345418155,0,0,0.897,0.231
"818","TM_2","Gas6",1.21797630597632,0,0,0.979,0.523
"819","TM_2","Pik3r1",1.19996230313533,0,0,0.882,0.338
"820","TM_2","Fmod",1.1334810574169,0,0,0.921,0.192
"821","TM_2","Hsph1",1.12868691376915,0,0,0.925,0.337
"822","TM_2","Hebp1",1.09535631453116,0,0,0.905,0.327
"823","TM_2","Ctsl",1.09191911098132,0,0,1,0.951
"824","TM_2","Aqp1",1.0757024071005,0,0,0.89,0.222
"825","TM_2","Hif1a",1.04516195973598,0,0,0.988,0.731
"826","TM_2","A2m",1.01841444197735,0,0,0.888,0.179
"827","TM_2","Fbln5",1.00480061789437,0,0,0.949,0.413
"828","TM_2","Pmepa1",0.989292907160017,0,0,1,0.844
"829","TM_2","Mgarp",0.97514144328612,0,0,0.972,0.336
"830","TM_2","Srpx2",0.934145270816138,0,0,0.722,0.121
"831","TM_2","Clvs1",0.84921302684634,0,0,0.489,0.018
"832","TM_2","Gm525",0.760936564323199,0,0,0.411,0.013
"833","TM_2","Nkd2",1.03925346241398,2.46044691628941e-321,5.26757080308399e-317,0.644,0.105
"834","TM_2","Sdc4",1.01306573188029,1.02222182124554e-320,2.18847469710457e-316,1,0.828
"835","TM_2","Slc6a6",1.04612733646861,5.03937225664848e-317,1.07887920642587e-312,0.966,0.539
"836","TM_2","Adra1b",1.04940285181606,1.33884624934762e-314,2.86633593522832e-310,0.644,0.098
"837","TM_2","Lum",1.05414784541243,3.17726738554878e-311,6.80221174572138e-307,0.981,0.41
"838","TM_2","Atp1b1",1.05518388319204,2.63851663092582e-310,5.64880025514909e-306,0.7,0.14
"839","TM_2","Cdh2",0.701226979484993,5.24377543936466e-310,1.12263988381358e-305,0.535,0.053
"840","TM_2","Bpgm",1.21386365290755,1.85474404337065e-295,3.97082152245223e-291,0.932,0.392
"841","TM_2","Oaf",1.02145405641016,2.5326904469513e-295,5.42223697787805e-291,0.977,0.562
"842","TM_2","Ptges",1.095202256246,1.00461858190988e-289,2.15078792201087e-285,0.921,0.388
"843","TM_2","Ssh1",0.910247704033603,2.31469238326489e-283,4.9555249233318e-279,0.739,0.184
"844","TM_2","Abi3bp",1.14454916094217,2.15579394151161e-280,4.61533924938222e-276,0.86,0.327
"845","TM_2","Tm4sf1",1.43943033494085,2.21271808267463e-277,4.73720814319813e-273,0.963,0.698
"846","TM_2","Bgn",0.932330369704785,1.13874869482973e-275,2.43794708076097e-271,0.999,0.564
"847","TM_2","Pla2g4a",0.85055963656315,2.27389986684237e-275,4.86819222492283e-271,0.713,0.193
"848","TM_2","Ncam1",0.862244619126971,1.44486323023477e-264,3.09330768960962e-260,0.833,0.289
"849","TM_2","Wnt11",0.911690742362811,1.46037422563313e-262,3.12651517965798e-258,0.775,0.219
"850","TM_2","Chst5",0.688527713718219,9.53963666623562e-259,2.04234081387438e-254,0.406,0.026
"851","TM_2","Ptgis",0.760185081428632,3.65458553017758e-255,7.82410216155719e-251,0.886,0.305
